Club,Year,Player,Player ID,Team ID
west-ham-united,2019,nathan trott,249592,west-ham-united2019
west-ham-united,2020,albian ajeti,242081,west-ham-united2020
west-ham-united,2020,michail antonio,229327,west-ham-united2020
west-ham-united,2020,fabián balbuena,249456,west-ham-united2020
west-ham-united,2020,jarrod bowen,253583,west-ham-united2020
west-ham-united,2020,conor coventry,254248,west-ham-united2020
west-ham-united,2020,aaron cresswell,228982,west-ham-united2020
west-ham-united,2020,josh cullen,248926,west-ham-united2020
west-ham-united,2020,grady diangana,253620,west-ham-united2020
west-ham-united,2020,issa diop,258331,west-ham-united2020
west-ham-united,2020,łukasz fabiański,76743,west-ham-united2020
west-ham-united,2020,felipe anderson,249449,west-ham-united2020
west-ham-united,2020,pablo fornals,252276,west-ham-united2020
west-ham-united,2020,ryan fredericks,230805,west-ham-united2020
west-ham-united,2020,sébastien haller,259138,west-ham-united2020
west-ham-united,2020,javier hernández,235626,west-ham-united2020
west-ham-united,2020,nathan holland,254160,west-ham-united2020
west-ham-united,2020,ben johnson,254245,west-ham-united2020
west-ham-united,2020,manuel lanzini,249687,west-ham-united2020
west-ham-united,2020,david martin,20854,west-ham-united2020
west-ham-united,2020,arthur masuaku,250024,west-ham-united2020
west-ham-united,2020,jeremy ngakia,264592,west-ham-united2020
west-ham-united,2020,mark noble,21535,west-ham-united2020
west-ham-united,2020,pedro obiang,249002,west-ham-united2020
west-ham-united,2020,angelo ogbonna,239089,west-ham-united2020
west-ham-united,2020,darren randolph,49787,west-ham-united2020
west-ham-united,2020,winston reid,228842,west-ham-united2020
west-ham-united,2020,declan rice,253997,west-ham-united2020
west-ham-united,2020,roberto,230037,west-ham-united2020
west-ham-united,2020,carlos sánchez,227007,west-ham-united2020
west-ham-united,2020,robert snodgrass,42025,west-ham-united2020
west-ham-united,2020,tomáš souček,254747,west-ham-united2020
west-ham-united,2020,jack wilshere,228823,west-ham-united2020
west-ham-united,2020,andriy yarmolenko,229002,west-ham-united2020
west-ham-united,2020,pablo zabaleta,56356,west-ham-united2020
west-ham-united,2020,dapo afolayan,256732,west-ham-united2020
west-ham-united,2020,tunji akinola,254244,west-ham-united2020
west-ham-united,2020,aji alese,263207,west-ham-united2020
west-ham-united,2020,joseph anang,264560,west-ham-united2020
west-ham-united,2020,bernardo rosa,264591,west-ham-united2020
west-ham-united,2020,mésaque djú,261138,west-ham-united2020
west-ham-united,2020,tyler forde,254246,west-ham-united2020
west-ham-united,2020,gonçalo cardoso,263006,west-ham-united2020
west-ham-united,2020,sead hakšabanović,255255,west-ham-united2020
west-ham-united,2020,jahmal hector ingram,254006,west-ham-united2020
west-ham-united,2020,jordan hugill,241427,west-ham-united2020
west-ham-united,2020,dan kemp,254005,west-ham-united2020
west-ham-united,2020,alfie lewis,253996,west-ham-united2020
west-ham-united,2020,emmanuel longelo,265865,west-ham-united2020
west-ham-united,2020,lucas pérez,253640,west-ham-united2020
west-ham-united,2020,joe powell,254007,west-ham-united2020
west-ham-united,2020,martin samuelsen,249627,west-ham-united2020
west-ham-united,2020,anthony scully,256745,west-ham-united2020
west-ham-united,2020,nathan trott,249592,west-ham-united2020
west-ham-united,2020,xande silva,259787,west-ham-united2020
wigan-athletic,2005,leighton baines,18833,wigan-athletic2005
wigan-athletic,2005,ian breckin,868,wigan-athletic2005
wigan-athletic,2005,jimmy bullard,6271,wigan-athletic2005
wigan-athletic,2005,nicky eaden,1167,wigan-athletic2005
wigan-athletic,2005,nathan ellington,4374,wigan-athletic2005
wigan-athletic,2005,john filan,1232,wigan-athletic2005
wigan-athletic,2005,michael flynn,15445,wigan-athletic2005
wigan-athletic,2005,per frandsen,1271,wigan-athletic2005
wigan-athletic,2005,david graham,1349,wigan-athletic2005
wigan-athletic,2005,matt jackson,1523,wigan-athletic2005
wigan-athletic,2005,jason jarrett,4409,wigan-athletic2005
wigan-athletic,2005,andreas johansson,40655,wigan-athletic2005
wigan-athletic,2005,graham kavanagh,1602,wigan-athletic2005
wigan-athletic,2005,alan mahon,7940,wigan-athletic2005
wigan-athletic,2005,lee mcculloch,3573,wigan-athletic2005
wigan-athletic,2005,stephen mcmillan,3676,wigan-athletic2005
wigan-athletic,2005,paul mitchell,6355,wigan-athletic2005
wigan-athletic,2005,brett ormerod,4883,wigan-athletic2005
wigan-athletic,2005,jason roberts,4254,wigan-athletic2005
wigan-athletic,2005,neil roberts,1992,wigan-athletic2005
wigan-athletic,2005,gary teale,5437,wigan-athletic2005
wigan-athletic,2005,emerson thome,6198,wigan-athletic2005
wigan-athletic,2005,gary walsh,75,wigan-athletic2005
wigan-athletic,2005,gareth whalley,74,wigan-athletic2005
wigan-athletic,2005,david wright,1063,wigan-athletic2005
wigan-athletic,2005,tony dinning,4199,wigan-athletic2005
wigan-athletic,2005,phil edwards,49193,wigan-athletic2005
wigan-athletic,2005,david moore,16500,wigan-athletic2005
wigan-athletic,2005,james salisbury,22385,wigan-athletic2005
wigan-athletic,2005,greg traynor,16259,wigan-athletic2005
wigan-athletic,2005,magno vieira,20430,wigan-athletic2005
wigan-athletic,2006,leighton baines,18833,wigan-athletic2006
wigan-athletic,2006,jimmy bullard,6271,wigan-athletic2006
wigan-athletic,2006,henri camara,15229,wigan-athletic2006
wigan-athletic,2006,pascal chimbonda,19555,wigan-athletic2006
wigan-athletic,2006,david connolly,11463,wigan-athletic2006
wigan-athletic,2006,arjan de zeeuw,1097,wigan-athletic2006
wigan-athletic,2006,john filan,1232,wigan-athletic2006
wigan-athletic,2006,damien francis,592,wigan-athletic2006
wigan-athletic,2006,stephane henchoz,289,wigan-athletic2006
wigan-athletic,2006,matt jackson,1523,wigan-athletic2006
wigan-athletic,2006,andreas johansson,40655,wigan-athletic2006
wigan-athletic,2006,luke joyce,49253,wigan-athletic2006
wigan-athletic,2006,graham kavanagh,1602,wigan-athletic2006
wigan-athletic,2006,alan mahon,7940,wigan-athletic2006
wigan-athletic,2006,lee mcculloch,3573,wigan-athletic2006
wigan-athletic,2006,stephen mcmillan,3676,wigan-athletic2006
wigan-athletic,2006,neil mellor,20124,wigan-athletic2006
wigan-athletic,2006,mike pollitt,4992,wigan-athletic2006
wigan-athletic,2006,jason roberts,4254,wigan-athletic2006
wigan-athletic,2006,paul scharner,49684,wigan-athletic2006
wigan-athletic,2006,josip skoko,11940,wigan-athletic2006
wigan-athletic,2006,ryan taylor,19639,wigan-athletic2006
wigan-athletic,2006,gary teale,5437,wigan-athletic2006
wigan-athletic,2006,emerson thome,6198,wigan-athletic2006
wigan-athletic,2006,david thompson,267,wigan-athletic2006
wigan-athletic,2006,joey waterhouse,49254,wigan-athletic2006
wigan-athletic,2006,david wright,1063,wigan-athletic2006
wigan-athletic,2006,reto ziegler,42010,wigan-athletic2006
wigan-athletic,2006,phil edwards,49193,wigan-athletic2006
wigan-athletic,2006,nathan ellington,4374,wigan-athletic2006
wigan-athletic,2006,david graham,1349,wigan-athletic2006
wigan-athletic,2006,kevin lee,49197,wigan-athletic2006
wigan-athletic,2006,greg traynor,16259,wigan-athletic2006
wigan-athletic,2006,gary walsh,75,wigan-athletic2006
wigan-athletic,2007,julius aghahowa,15581,wigan-athletic2007
wigan-athletic,2007,leighton baines,18833,wigan-athletic2007
wigan-athletic,2007,emmerson boyce,4469,wigan-athletic2007
wigan-athletic,2007,henri camara,15229,wigan-athletic2007
wigan-athletic,2007,pascal chimbonda,19555,wigan-athletic2007
wigan-athletic,2007,david connolly,11463,wigan-athletic2007
wigan-athletic,2007,dave cotterill,42134,wigan-athletic2007
wigan-athletic,2007,tomasz cywka,224702,wigan-athletic2007
wigan-athletic,2007,arjan de zeeuw,1097,wigan-athletic2007
wigan-athletic,2007,john filan,1232,wigan-athletic2007
wigan-athletic,2007,caleb folan,17759,wigan-athletic2007
wigan-athletic,2007,andreas granqvist,87166,wigan-athletic2007
wigan-athletic,2007,kristoffer haestad,159822,wigan-athletic2007
wigan-athletic,2007,fitz hall,18808,wigan-athletic2007
wigan-athletic,2007,emile heskey,271,wigan-athletic2007
wigan-athletic,2007,matt jackson,1523,wigan-athletic2007
wigan-athletic,2007,andreas johansson,40655,wigan-athletic2007
wigan-athletic,2007,graham kavanagh,1602,wigan-athletic2007
wigan-athletic,2007,kevin kilbane,469,wigan-athletic2007
wigan-athletic,2007,chris kirkland,1641,wigan-athletic2007
wigan-athletic,2007,denny landzaat,11006,wigan-athletic2007
wigan-athletic,2007,lee mcculloch,3573,wigan-athletic2007
wigan-athletic,2007,lewis montrose,225463,wigan-athletic2007
wigan-athletic,2007,mike pollitt,4992,wigan-athletic2007
wigan-athletic,2007,paul scharner,49684,wigan-athletic2007
wigan-athletic,2007,josip skoko,11940,wigan-athletic2007
wigan-athletic,2007,ryan taylor,19639,wigan-athletic2007
wigan-athletic,2007,gary teale,5437,wigan-athletic2007
wigan-athletic,2007,svetoslav todorov,13787,wigan-athletic2007
wigan-athletic,2007,david unsworth,189,wigan-athletic2007
wigan-athletic,2007,antonio valencia,48950,wigan-athletic2007
wigan-athletic,2007,andy webster,2650,wigan-athletic2007
wigan-athletic,2007,david wright,1063,wigan-athletic2007
wigan-athletic,2007,stephen mcmillan,3676,wigan-athletic2007
wigan-athletic,2007,carlo nash,4214,wigan-athletic2007
wigan-athletic,2007,david owens,225462,wigan-athletic2007
wigan-athletic,2008,julius aghahowa,15581,wigan-athletic2008
wigan-athletic,2008,marcus bent,789,wigan-athletic2008
wigan-athletic,2008,emmerson boyce,4469,wigan-athletic2008
wigan-athletic,2008,titus bramble,3807,wigan-athletic2008
wigan-athletic,2008,michael brown,4134,wigan-athletic2008
wigan-athletic,2008,henri camara,15229,wigan-athletic2008
wigan-athletic,2008,dave cotterill,42134,wigan-athletic2008
wigan-athletic,2008,erik edman,13259,wigan-athletic2008
wigan-athletic,2008,maynor figueroa,136036,wigan-athletic2008
wigan-athletic,2008,caleb folan,17759,wigan-athletic2008
wigan-athletic,2008,andreas granqvist,87166,wigan-athletic2008
wigan-athletic,2008,erik hagen,22680,wigan-athletic2008
wigan-athletic,2008,fitz hall,18808,wigan-athletic2008
wigan-athletic,2008,emile heskey,271,wigan-athletic2008
wigan-athletic,2008,kevin kilbane,469,wigan-athletic2008
wigan-athletic,2008,marlon king,3989,wigan-athletic2008
wigan-athletic,2008,chris kirkland,1641,wigan-athletic2008
wigan-athletic,2008,jason koumas,1658,wigan-athletic2008
wigan-athletic,2008,denny landzaat,11006,wigan-athletic2008
wigan-athletic,2008,mario melchiot,118,wigan-athletic2008
wigan-athletic,2008,salomon olembe,2067,wigan-athletic2008
wigan-athletic,2008,wilson palacios,136299,wigan-athletic2008
wigan-athletic,2008,mike pollitt,4992,wigan-athletic2008
wigan-athletic,2008,paul scharner,49684,wigan-athletic2008
wigan-athletic,2008,antoine sibierski,2399,wigan-athletic2008
wigan-athletic,2008,josip skoko,11940,wigan-athletic2008
wigan-athletic,2008,ryan taylor,19639,wigan-athletic2008
wigan-athletic,2008,antonio valencia,48950,wigan-athletic2008
wigan-athletic,2008,leighton baines,18833,wigan-athletic2008
wigan-athletic,2008,rachid bouaouzan,227235,wigan-athletic2008
wigan-athletic,2008,tomasz cywka,224702,wigan-athletic2008
wigan-athletic,2008,lewis montrose,225463,wigan-athletic2008
wigan-athletic,2008,carlo nash,4214,wigan-athletic2008
wigan-athletic,2008,david owens,225462,wigan-athletic2008
wigan-athletic,2008,russell saunders,227457,wigan-athletic2008
wigan-athletic,2008,andy webster,2650,wigan-athletic2008
wigan-athletic,2009,rachid bouaouzan,227235,wigan-athletic2009
wigan-athletic,2009,emmerson boyce,4469,wigan-athletic2009
wigan-athletic,2009,titus bramble,3807,wigan-athletic2009
wigan-athletic,2009,michael brown,4134,wigan-athletic2009
wigan-athletic,2009,henri camara,15229,wigan-athletic2009
wigan-athletic,2009,lee cattermole,49650,wigan-athletic2009
wigan-athletic,2009,tomasz cywka,224702,wigan-athletic2009
wigan-athletic,2009,daniel de ridder,134177,wigan-athletic2009
wigan-athletic,2009,erik edman,13259,wigan-athletic2009
wigan-athletic,2009,maynor figueroa,136036,wigan-athletic2009
wigan-athletic,2009,emile heskey,271,wigan-athletic2009
wigan-athletic,2009,olivier kapo,40701,wigan-athletic2009
wigan-athletic,2009,kevin kilbane,469,wigan-athletic2009
wigan-athletic,2009,richard kingson,224349,wigan-athletic2009
wigan-athletic,2009,chris kirkland,1641,wigan-athletic2009
wigan-athletic,2009,jason koumas,1658,wigan-athletic2009
wigan-athletic,2009,tomasz kupisz,228941,wigan-athletic2009
wigan-athletic,2009,callum mcmanaman,229930,wigan-athletic2009
wigan-athletic,2009,mario melchiot,118,wigan-athletic2009
wigan-athletic,2009,mido,11908,wigan-athletic2009
wigan-athletic,2009,lewis montrose,225463,wigan-athletic2009
wigan-athletic,2009,charles nzogbia,42022,wigan-athletic2009
wigan-athletic,2009,carlo nash,4214,wigan-athletic2009
wigan-athletic,2009,wilson palacios,136299,wigan-athletic2009
wigan-athletic,2009,mike pollitt,4992,wigan-athletic2009
wigan-athletic,2009,hugo rodallega,199900,wigan-athletic2009
wigan-athletic,2009,jon routledge,229398,wigan-athletic2009
wigan-athletic,2009,paul scharner,49684,wigan-athletic2009
wigan-athletic,2009,antoine sibierski,2399,wigan-athletic2009
wigan-athletic,2009,ryan taylor,19639,wigan-athletic2009
wigan-athletic,2009,antonio valencia,48950,wigan-athletic2009
wigan-athletic,2009,ben watson,20339,wigan-athletic2009
wigan-athletic,2009,cho won hee,224334,wigan-athletic2009
wigan-athletic,2009,amr zaki,125560,wigan-athletic2009
wigan-athletic,2009,luke ashworth,228896,wigan-athletic2009
wigan-athletic,2009,joe holt,229644,wigan-athletic2009
wigan-athletic,2009,marlon king,3989,wigan-athletic2009
wigan-athletic,2009,craig mahon,229483,wigan-athletic2009
wigan-athletic,2010,antonio amaya,230206,wigan-athletic2010
wigan-athletic,2010,emmerson boyce,4469,wigan-athletic2010
wigan-athletic,2010,titus bramble,3807,wigan-athletic2010
wigan-athletic,2010,michael brown,4134,wigan-athletic2010
wigan-athletic,2010,gary caldwell,373,wigan-athletic2010
wigan-athletic,2010,mo diamé,224974,wigan-athletic2010
wigan-athletic,2010,erik edman,13259,wigan-athletic2010
wigan-athletic,2010,maynor figueroa,136036,wigan-athletic2010
wigan-athletic,2010,steve gohouri,40457,wigan-athletic2010
wigan-athletic,2010,jordi gómez,228638,wigan-athletic2010
